group	kind	family_count
tonosegmental	class	17
tonosegmental	class	11
tonosegmental	class	11
tonosegmental	class	11
tonosegmental	class	30
tonosegmental	class	14
tonosegmental	class	13
tonosegmental	class	13
tonosegmental	class	11
tonosegmental	class	10
tonosegmental	class	12
tonosegmental	class	20
tonosegmental	class	15
tonosegmental	class	16
tonosegmental	class	14
tonosegmental	class	37
tonosegmental	class	16
tonosegmental	class	14
tonosegmental	class	11
tonosegmental	class	19
tonosegmental	class	12
tonosegmental	class	9
tonosegmental	class	20
tonosegmental	class	22
tonosegmental	class	12
tonosegmental	class	26
tonosegmental	class	8
tonosegmental	class	24
tonosegmental	class	17
tonosegmental	class	9
tonosegmental	class	22
tonosegmental	class	17
tonosegmental	class	8
tonosegmental	class	13
tonosegmental	class	13
tonosegmental	class	16
tonosegmental	class	32
tonosegmental	class	8
tonosegmental	class	15
tonosegmental	class	43
tonosegmental	class	34
tonosegmental	class	57
tonosegmental	class	15
tonosegmental	class	16
tonosegmental	class	16
tonosegmental	class	10
tonosegmental	class	18
tonosegmental	class	20
tonosegmental	class	24
tonosegmental	class	20
tonosegmental	class	15
tonosegmental	class	14
tonosegmental	class	17
tonosegmental	class	38
tonosegmental	class	16
tonosegmental	class	25
tonosegmental	class	14
tonosegmental	class	7
tonosegmental	class	25
tonosegmental	class	14
tonosegmental	class	9
tonosegmental	class	13
tonosegmental	class	20
tonosegmental	class	14
tonosegmental	class	11
tonosegmental	class	29
tonosegmental	class	8
tonosegmental	class	30
tonosegmental	class	15
tonosegmental	class	14
tonosegmental	class	11
tonosegmental	class	11
tonosegmental	class	20
tonosegmental	class	9
tonosegmental	class	27
tonosegmental	class	14
tonosegmental	class	23
tonosegmental	class	15
tonosegmental	class	17
tonosegmental	class	5
tonosegmental	class	13
tonosegmental	class	11
tonosegmental	class	9
tonosegmental	class	20
tonosegmental	class	20
tonosegmental	class	13
tonosegmental	class	12
tonosegmental	class	13
tonosegmental	class	14
tonosegmental	class	21
tonosegmental	class	9
tonosegmental	class	31
tonosegmental	class	19
tonosegmental	class	26
tonosegmental	class	24
tonosegmental	class	24
tonosegmental	class	24
tonosegmental	class	19
tonosegmental	class	11
tonosegmental	class	5
tonosegmental	class	13
tonosegmental	class	15
tonosegmental	class	14
tonosegmental	class	14
tonosegmental	class	27
tonosegmental	class	15
tonosegmental	class	20
tonosegmental	class	30
tonosegmental	class	26
tonosegmental	class	28
tonosegmental	class	13
tonosegmental	class	10
tonosegmental	class	11
tonosegmental	class	5
tonosegmental	class	10
tonosegmental	class	20
tonosegmental	class	15
tonosegmental	class	15
tonosegmental	class	22
tonosegmental	class	19
tonosegmental	class	19
tonosegmental	class	8
tonosegmental	class	13
tonosegmental	class	22
tonosegmental	class	8
tonosegmental	class	25
tonosegmental	class	16
tonosegmental	class	12
tonosegmental	class	32
tonosegmental	class	13
tonosegmental	class	11
tonosegmental	class	11
tonosegmental	class	24
tonosegmental	class	14
tonosegmental	class	24
tonosegmental	class	28
tonosegmental	class	14
tonosegmental	class	27
tonosegmental	class	25
tonosegmental	class	8
tonosegmental	class	12
tonosegmental	class	21
tonosegmental	class	8
tonosegmental	class	15
tonosegmental	class	18
tonosegmental	class	9
tonosegmental	class	21
tonosegmental	class	23
tonosegmental	class	24
tonosegmental	class	16
tonosegmental	class	7
tonosegmental	class	15
tonosegmental	class	7
tonosegmental	class	13
tonosegmental	class	8
tonosegmental	class	8
tonosegmental	class	19
tonosegmental	class	10
tonosegmental	class	6
tonosegmental	class	5
tonosegmental	class	16
tonosegmental	class	11
tonosegmental	class	18
tonosegmental	class	8
tonosegmental	class	22
tonosegmental	class	16
tonosegmental	class	27
tonosegmental	class	14
tonosegmental	class	31
tonosegmental	class	13
tonosegmental	class	16
tonosegmental	class	24
tonosegmental	class	14
tonosegmental	class	31
tonosegmental	class	11
tonosegmental	class	36
tonosegmental	class	10
tonosegmental	class	14
tonosegmental	class	19
tonosegmental	class	11
tonosegmental	class	33
tonosegmental	class	17
tonosegmental	class	13
tonosegmental	class	16
tonosegmental	class	20
tonosegmental	class	12
tonosegmental	class	12
tonosegmental	class	15
tonosegmental	class	21
tonosegmental	class	27
tonosegmental	class	19
tonosegmental	class	38
tonosegmental	class	32
tonosegmental	class	20
tonosegmental	class	14
tonosegmental	class	17
tonosegmental	class	21
tonosegmental	class	16
tonosegmental	class	13
tonosegmental	class	15
tonosegmental	class	11
tonosegmental	class	29
tonosegmental	class	32
tonosegmental	class	16
tonosegmental	class	14
tonosegmental	class	10
tonosegmental	class	47
tonosegmental	class	18
tonosegmental	class	18
tonosegmental	class	26
tonosegmental	class	14
tonosegmental	class	7
tonosegmental	class	48
tonosegmental	class	27
tonosegmental	class	13
tonosegmental	class	9
tonosegmental	class	31
tonosegmental	class	21
tonosegmental	class	12
tonosegmental	class	7
tonosegmental	class	10
tonosegmental	class	13
tonosegmental	class	26
tonosegmental	class	3
tonosegmental	class	17
tonosegmental	class	9
tonosegmental	class	19
tonosegmental	class	13
tonosegmental	class	10
tonosegmental	class	14
tonosegmental	class	13
tonosegmental	class	10
tonosegmental	class	16
tonosegmental	class	7
tonosegmental	class	11
tonosegmental	class	9
tonosegmental	class	14
tonosegmental	class	15
tonosegmental	class	12
tonosegmental	class	11
tonosegmental	class	27
tonosegmental	class	12
tonosegmental	class	11
tonosegmental	class	22
tonosegmental	class	17
tonosegmental	class	12
tonosegmental	class	38
tonosegmental	class	24
tonosegmental	class	15
tonosegmental	class	22
tonosegmental	class	14
tonosegmental	class	20
tonosegmental	class	8
tonosegmental	class	13
tonosegmental	class	17
tonosegmental	class	29
tonosegmental	class	8
tonosegmental	class	24
tonosegmental	class	20
tonosegmental	class	11
tonosegmental	class	15
tonosegmental	class	13
tonosegmental	class	25
tonosegmental	class	7
tonosegmental	class	21
tonosegmental	class	15
tonosegmental	class	14
tonosegmental	class	17
tonosegmental	class	13
tonosegmental	class	8
tonosegmental	class	13
tonosegmental	class	14
tonosegmental	class	14
tonosegmental	class	11
tonosegmental	class	18
tonosegmental	class	18
tonosegmental	class	14
tonosegmental	class	14
tonosegmental	class	20
tonosegmental	class	31
tonosegmental	class	12
tonosegmental	class	21
tonosegmental	class	19
tonosegmental	class	17
tonosegmental	class	27
tonosegmental	class	10
tonosegmental	class	9
tonosegmental	class	6
tonosegmental	class	10
tonosegmental	class	14
tonosegmental	class	14
tonosegmental	class	8
tonosegmental	class	9
tonosegmental	class	28
tonosegmental	class	21
tonosegmental	class	11
tonosegmental	class	12
tonosegmental	class	9
tonosegmental	class	19
tonosegmental	class	17
tonosegmental	class	14
tonosegmental	class	22
tonosegmental	class	10
tonosegmental	class	15
tonosegmental	class	16
tonosegmental	class	16
tonosegmental	class	16
tonosegmental	class	10
tonosegmental	class	16
tonosegmental	class	23
tonosegmental	class	4
tonosegmental	class	27
tonosegmental	class	6
tonosegmental	class	22
tonosegmental	class	14
tonosegmental	class	15
tonosegmental	class	13
tonosegmental	class	17
tonosegmental	class	18
tonosegmental	class	8
tonosegmental	class	13
tonosegmental	class	17
tonosegmental	class	19
tonosegmental	class	38
tonosegmental	class	12
tonosegmental	class	5
tonosegmental	class	12
tonosegmental	class	16
tonosegmental	class	23
tonosegmental	class	13
tonosegmental	class	10
tonosegmental	class	9
tonosegmental	class	12
tonosegmental	class	13
tonosegmental	class	11
tonosegmental	class	19
tonosegmental	class	25
tonosegmental	class	21
tonosegmental	class	10
tonosegmental	class	11
tonosegmental	class	23
tonosegmental	class	10
tonosegmental	class	23
tonosegmental	class	31
tonosegmental	class	14
tonosegmental	class	29
tonosegmental	class	7
tonosegmental	class	20
tonosegmental	class	14
tonosegmental	class	26
tonosegmental	class	19
tonosegmental	class	12
tonosegmental	class	17
tonosegmental	class	14
tonosegmental	class	13
tonosegmental	class	13
tonosegmental	class	14
tonosegmental	class	18
tonosegmental	class	16
tonosegmental	class	8
tonosegmental	class	10
tonosegmental	class	7
tonosegmental	class	21
tonosegmental	class	13
tonosegmental	class	13
tonosegmental	class	36
tonosegmental	class	20
tonosegmental	class	10
tonosegmental	class	25
tonosegmental	class	28
tonosegmental	class	14
tonosegmental	class	10
tonosegmental	class	10
tonosegmental	class	46
tonosegmental	class	17
tonosegmental	class	10
tonosegmental	class	10
tonosegmental	class	21
tonosegmental	class	15
tonosegmental	class	12
tonosegmental	class	22
tonosegmental	class	15
tonosegmental	class	18
tonosegmental	class	12
tonosegmental	class	21
tonosegmental	class	21
tonosegmental	class	26
tonosegmental	class	12
tonosegmental	class	15
tonosegmental	class	17
tonosegmental	class	37
tonosegmental	class	9
tonosegmental	class	18
tonosegmental	class	11
tonosegmental	class	34
tonosegmental	class	19
tonosegmental	class	11
tonosegmental	class	14
tonosegmental	class	13
tonosegmental	class	16
tonosegmental	class	19
tonosegmental	class	13
tonosegmental	class	23
tonosegmental	class	24
tonosegmental	class	23
tonosegmental	class	14
tonosegmental	class	10
tonosegmental	class	10
tonosegmental	class	11
tonosegmental	class	17
tonosegmental	class	11
tonosegmental	class	23
tonosegmental	class	11
tonosegmental	class	14
tonosegmental	class	19
tonosegmental	class	8
tonosegmental	class	22
tonosegmental	class	15
tonosegmental	class	36
tonosegmental	class	11
tonosegmental	class	7
tonosegmental	class	12
tonosegmental	class	31
tonosegmental	class	26
tonosegmental	class	32
tonosegmental	class	13
tonosegmental	class	16
tonosegmental	class	36
tonosegmental	class	16
tonosegmental	class	12
tonosegmental	class	13
tonosegmental	class	16
tonosegmental	class	11
tonosegmental	class	17
tonosegmental	class	25
tonosegmental	class	28
tonosegmental	class	28
tonosegmental	class	16
tonosegmental	class	9
tonosegmental	class	23
tonosegmental	class	21
tonosegmental	class	14
tonosegmental	class	16
tonosegmental	class	16
tonosegmental	class	8
tonosegmental	class	20
tonosegmental	class	26
tonosegmental	class	32
tonosegmental	class	16
tonosegmental	class	13
tonosegmental	class	7
tonosegmental	class	13
tonosegmental	class	19
tonosegmental	class	13
tonosegmental	class	16
tonosegmental	class	23
tonosegmental	class	37
tonosegmental	class	21
tonosegmental	class	17
tonosegmental	class	20
tonosegmental	class	14
tonosegmental	class	11
tonosegmental	class	13
tonosegmental	class	14
tonosegmental	class	28
tonosegmental	class	23
tonosegmental	class	15
tonosegmental	class	10
tonosegmental	class	13
tonosegmental	class	12
tonosegmental	class	20
tonosegmental	class	12
tonosegmental	class	10
tonosegmental	class	13
tonosegmental	class	14
tonosegmental	class	8
tonosegmental	class	22
tonosegmental	class	7
tonosegmental	class	16
tonosegmental	class	25
tonosegmental	class	20
tonosegmental	class	22
tonosegmental	class	13
tonosegmental	class	11
tonosegmental	class	19
tonosegmental	class	17
tonosegmental	class	18
tonosegmental	class	6
tonosegmental	class	21
tonosegmental	class	23
tonosegmental	class	20
tonosegmental	class	18
tonosegmental	class	7
tonosegmental	class	15
tonosegmental	class	34
tonosegmental	class	28
tonosegmental	class	14
tonosegmental	class	26
tonosegmental	class	8
tonosegmental	class	7
tonosegmental	class	16
tonosegmental	class	11
tonosegmental	class	16
tonosegmental	class	5
tonosegmental	class	14
tonosegmental	class	29
tonosegmental	class	25
tonosegmental	class	34
tonosegmental	class	17
tonosegmental	class	24
tonosegmental	class	8
tonosegmental	class	21
